id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
airbnb59d812068a46550354a9623b720,https://www.airbnb.es/rooms/19615261,-6.007,37.388,2017-08-14 16:08:47.920000,2018-09-24 10:02:55.493000,airbnb7576804,entire_home,1,2,3,2,
airbnb59d812068a46550354a9623b721,https://www.airbnb.es/rooms/19968609,-6.007,37.388,2017-08-14 16:08:35.634000,2018-09-24 09:56:18.554000,airbnb7576804,entire_home,2,4,13,2,
airbnb59d812068a46550354a9623b722,https://www.airbnb.es/rooms/9376911,-6.0070214318625865,37.38813086283862,2017-08-14 16:08:35.634000,2018-09-24 10:28:53.316000,airbnb20836511,entire_home,2,2,284,1,
airbnb59d812068a46550354a9623b723,https://www.airbnb.es/rooms/8093199,-6.006968970874043,37.3879908672775,2017-08-14 16:09:19.968000,2017-10-01 15:12:15.017000,airbnb42739669,private_room,1,2,47,2,30
airbnb59d812068a46550354a9623b724,https://www.airbnb.es/rooms/22260111,-6.006583698073463,37.38870033152965,2018-05-05 02:36:43.591000,2018-09-24 11:07:25.710000,airbnb142589906,entire_home,1,4,15,1,
airbnb59d812068a46550354a9623b725,https://www.airbnb.es/rooms/15323347,-6.006304792627227,37.38859633542319,2017-08-14 16:09:19.968000,2017-10-01 15:12:26.189000,airbnb97634883,private_room,1,1,9,1,18
airbnb59d812068a46550354a9623b726,https://www.airbnb.es/rooms/9880008,-6.006130491607429,37.38841870568281,2017-08-14 16:08:30.311000,2018-05-07 20:35:43.244000,airbnb2652126,entire_home,1,4,72,2,64
airbnb59d812068a46550354a9623b727,https://www.airbnb.es/rooms/25180288,-6.006350810339884,37.387925999053536,2018-05-25 09:46:16.116000,2018-09-24 09:52:41.862000,airbnb51048225,entire_home,2,4,11,2,
airbnb59d812068a46550354a9623b728,https://www.airbnb.es/rooms/17906594,-6.005855958644458,37.388034657583376,2017-08-14 16:08:43.736000,2018-09-24 10:02:27.632000,airbnb122721760,entire_home,3,4,24,2,
airbnb59d812068a46550354a9623b729,https://www.airbnb.es/rooms/19267845,-6.005253233322699,37.38795509912853,2017-08-14 16:09:02.672000,2018-09-24 11:12:37.521000,airbnb134917697,entire_home,2,4,25,3,
airbnb59d812068a46550354a9623b730,https://www.airbnb.es/rooms/7527568,-6.006929541899386,37.38926170449142,2018-05-05 02:36:43.591000,2018-05-07 20:36:41.092000,airbnb17828065,entire_home,3,4,13,2,105
airbnb59d812068a46550354a9623b731,https://www.airbnb.es/rooms/11917335,-6.007143857453139,37.39004684146402,2017-08-14 16:09:02.672000,2018-09-24 11:17:15.088000,airbnb37924972,entire_home,3,6,11,2,
airbnb59d812068a46550354a9623b732,https://www.airbnb.es/rooms/27656930,-6.00824525323058,37.389842351191895,2018-08-28 00:53:20.063000,2018-09-24 09:53:21.184000,airbnb15440678,entire_home,2,4,9,2,
airbnb59d812068a46550354a9623b733,https://www.airbnb.es/rooms/17595358,-6.007105286008379,37.38883899422126,2017-08-14 16:09:15.660000,2018-09-24 10:03:24.027000,airbnb81636588,entire_home,3,4,2,3,
airbnb59d812068a46550354a9623b734,https://www.airbnb.es/rooms/23942637,-6.007640015234942,37.38898320409169,2018-05-05 02:36:40.504000,2018-09-24 11:10:18.680000,airbnb178921281,entire_home,2,4,11,3,
airbnb59d812068a46550354a9623b735,https://www.airbnb.es/rooms/17130945,-6.007601615218199,37.38902162433955,2017-08-14 16:08:35.634000,2017-10-01 15:13:19.554000,airbnb3804993,entire_home,2,3,27,2,49
airbnb59d812068a46550354a9623b736,https://www.airbnb.es/rooms/23621991,-6.007414860025648,37.38891664155604,2018-05-05 02:36:43.591000,2018-09-24 11:14:51.493000,airbnb176738588,entire_home,3,5,8,2,
airbnb59d812068a46550354a9623b737,https://www.airbnb.es/rooms/426133,-6.007268284222876,37.38850869062528,2017-08-14 16:08:56.616000,2018-09-24 10:29:58.809000,airbnb2118460,entire_home,0,3,196,3,
airbnb59d812068a46550354a9623b738,https://www.airbnb.es/rooms/18270366,-6.0072182622004755,37.38826300578282,2017-08-14 16:08:30.311000,2018-09-24 11:07:01.937000,airbnb36149486,entire_home,2,3,42,2,
airbnb59d812068a46550354a9623b739,https://www.airbnb.es/rooms/15561105,-6.007104400938667,37.388232329128115,2017-08-14 16:09:06.952000,2017-10-01 15:13:37.622000,airbnb97634883,private_room,1,2,2,1,28
airbnb59d812068a46550354a9623b740,https://www.airbnb.es/rooms/18342715,-6.007091788983149,37.388280419648844,2017-08-14 16:08:56.616000,2017-10-01 15:13:43.703000,airbnb25196767,entire_home,1,2,3,2,60
airbnb59d812068a46550354a9623b741,https://www.airbnb.es/rooms/18647372,-6.007562874824227,37.387942990005044,2017-08-14 16:08:39.626000,2018-09-24 10:30:07.926000,airbnb11263265,entire_home,3,4,55,2,
airbnb59d812068a46550354a9623b742,https://www.airbnb.es/rooms/23512540,-6.0076776261045595,37.388079436103546,2018-08-28 00:53:24.861000,2018-09-24 10:02:44.198000,airbnb140562647,private_room,1,2,21,1,
airbnb59d812068a46550354a9623b743,https://www.airbnb.es/rooms/8111220,-6.00754765476351,37.388400224634346,2017-08-14 16:09:24.773000,2017-09-05 10:57:23.949000,airbnb42826100,entire_home,1,4,18,2,95
airbnb59d812068a46550354a9623b744,https://www.airbnb.es/rooms/15850222,-6.007818496080435,37.3881591727985,2017-08-14 16:08:56.616000,2018-09-24 09:54:44.126000,airbnb68702054,entire_home,2,4,37,2,
airbnb59d812068a46550354a9623b745,https://www.airbnb.es/rooms/21872266,-6.007816726158454,37.38805576814914,2018-05-25 09:46:27.251000,2018-09-24 10:04:07.502000,airbnb140879544,private_room,0,1,0,2,
airbnb59d812068a46550354a9623b746,https://www.airbnb.es/rooms/21709826,-6.008,37.388,2018-05-25 09:46:24.555000,2018-09-24 11:10:05.403000,airbnb7576804,entire_home,0,4,18,2,
airbnb59d812068a46550354a9623b747,https://www.airbnb.es/rooms/15015800,-6.00819920426829,37.38792284485966,2017-08-14 16:09:24.773000,2017-10-01 15:14:11.015000,airbnb34539002,entire_home,2,5,0,2,140
airbnb59d812068a46550354a9623b748,https://www.airbnb.es/rooms/26302306,-6.008239890082069,37.388037765689376,2018-08-28 00:53:26.979000,2018-09-24 10:03:51.467000,airbnb140562647,private_room,1,2,0,1,
airbnb59d812068a46550354a9623b749,https://www.airbnb.es/rooms/12066572,-6.0081649406936695,37.38828121024414,2017-08-14 16:09:06.952000,2017-09-05 10:57:46.062000,airbnb64647812,private_room,1,2,1,1,30
airbnb59d812068a46550354a9623b750,https://www.airbnb.es/rooms/21222815,-6.007825991074171,37.388708150294654,2018-05-05 02:36:43.591000,2018-09-24 09:55:00.354000,airbnb153352216,entire_home,1,2,12,2,
airbnb59d812068a46550354a9623b751,https://www.airbnb.es/rooms/14770261,-6.008,37.389,2017-08-14 16:08:52.387000,2018-09-24 09:57:29.526000,airbnb26620748,private_room,2,2,7,1,
airbnb59d812068a46550354a9623b752,https://www.airbnb.es/rooms/14633423,-6.008,37.389,2017-08-14 16:09:02.672000,2018-09-24 09:54:11.270000,airbnb26620748,private_room,2,4,7,1,
airbnb59d812068a46550354a9623b753,https://www.airbnb.es/rooms/21236130,-6.008,37.389,2018-05-05 02:36:43.591000,2018-09-24 09:55:44.866000,airbnb150396466,entire_home,2,4,21,2,
airbnb59d812068a46550354a9623b754,https://www.airbnb.es/rooms/14443987,-6.009,37.389,2017-08-14 16:08:30.311000,2018-09-24 09:53:38.142000,airbnb26620748,entire_home,3,5,60,2,
airbnb59d812068a46550354a9623b755,https://www.airbnb.es/rooms/23644598,-6.009,37.389,2018-05-05 02:36:40.504000,2018-05-31 19:14:05.968000,airbnb176980865,entire_home,2,4,17,2,59
airbnb59d812068a46550354a9623b756,https://www.airbnb.es/rooms/3257349,-6.008705758563943,37.387905499087964,2017-08-14 16:08:47.920000,2017-10-01 15:14:28.217000,airbnb15440678,entire_home,2,6,61,2,50
airbnb59d812068a46550354a9623b757,https://www.airbnb.es/rooms/951283,-6.0088638220423185,37.38799679885422,2017-08-14 16:08:30.311000,2018-09-24 10:29:08.868000,airbnb5160972,entire_home,3,7,211,2,
airbnb59d812068a46550354a9623b758,https://www.airbnb.es/rooms/7511882,-6.008879301087411,37.38786563383409,2018-05-25 09:46:27.251000,2018-09-24 10:05:12.277000,airbnb39095653,private_room,0,2,4,2,
airbnb59d812068a46550354a9623b759,https://www.airbnb.es/rooms/3218596,-6.00880156479571,37.38813831983177,2017-08-14 16:08:47.920000,2017-10-01 15:14:41.060000,airbnb15440678,entire_home,3,8,146,2,50
airbnb59d812068a46550354a9623b760,https://www.airbnb.es/rooms/25862940,-6.00872646825098,37.38810874770067,2018-08-28 00:53:22.458000,2018-09-24 09:57:45.553000,airbnb156351732,entire_home,2,4,0,2,
airbnb59d812068a46550354a9623b761,https://www.airbnb.es/rooms/22303165,-6.0090901407319155,37.38860965036322,2018-05-05 02:36:40.504000,2018-09-24 11:06:30.728000,airbnb42789582,entire_home,2,4,9,2,
airbnb59d812068a46550354a9623b762,https://www.airbnb.es/rooms/10150629,-6.00940918503199,37.38877501538143,2017-08-14 16:08:43.736000,2017-10-01 15:14:47.372000,airbnb9649853,entire_home,2,6,33,2,60
airbnb59d812068a46550354a9623b763,https://www.airbnb.es/rooms/22874555,-6.009557772061108,37.388791177376994,2018-05-05 02:36:40.504000,2018-09-24 09:51:51.624000,airbnb57865320,entire_home,2,4,22,2,
airbnb59d812068a46550354a9623b764,https://www.airbnb.es/rooms/12351139,-6.009239609305173,37.38952901858018,2017-08-14 16:09:06.952000,2017-10-01 15:14:52.587000,airbnb13085705,entire_home,1,4,0,2,75
airbnb59d812068a46550354a9623b765,https://www.airbnb.es/rooms/21167006,-6.009131599170222,37.38962795391703,2018-05-05 02:36:40.504000,2018-09-24 11:08:13.515000,airbnb152788761,entire_home,3,5,43,2,
airbnb59d812068a46550354a9623b766,https://www.airbnb.es/rooms/18177289,-6.009046985997022,37.389655167785314,2017-08-14 16:09:24.773000,2018-09-24 10:04:23.428000,airbnb77484496,entire_home,0,6,1,10,
airbnb59d812068a46550354a9623b767,https://www.airbnb.es/rooms/17985649,-6.008586089215164,37.38918652901927,2017-08-14 16:08:56.616000,2017-10-01 15:15:03.719000,airbnb17492998,entire_home,1,2,6,1,99
airbnb59d812068a46550354a9623b768,https://www.airbnb.es/rooms/23910997,-6.008510906338883,37.38956942525831,2018-05-25 09:46:21.635000,2018-09-24 09:59:30.826000,airbnb179720286,entire_home,3,6,8,3,
airbnb59d812068a46550354a9623b769,https://www.airbnb.es/rooms/11184595,-6.008737827120104,37.389650912267754,2017-08-14 16:08:47.920000,2018-09-24 09:52:58.822000,airbnb37924972,private_room,1,2,88,1,
airbnb59d812068a46550354a9623b770,https://www.airbnb.es/rooms/26212317,-6.008717466871143,37.389436767504115,2018-08-28 00:53:16.135000,2018-09-24 11:06:15.244000,airbnb7576804,entire_home,2,4,11,2,
airbnb59d812068a46550354a9623b771,https://www.airbnb.es/rooms/11847195,-6.008953420010407,37.38970469588562,2017-08-14 16:09:02.672000,2017-10-01 15:15:16.497000,airbnb9228673,entire_home,2,5,13,3,85
airbnb59d812068a46550354a9623b772,https://www.airbnb.es/rooms/21539300,-6.008495716398965,37.38985671817811,2018-05-25 09:46:21.635000,2018-09-24 09:57:13.110000,airbnb156040078,entire_home,0,8,2,1,
airbnb59d812068a46550354a9623b773,https://www.airbnb.es/rooms/17917894,-6.009682818079526,37.39008456988,2017-08-14 16:08:56.616000,2018-09-24 09:59:02.207000,airbnb37924972,entire_home,2,4,9,2,
airbnb59d812068a46550354a9623b774,https://www.airbnb.es/rooms/5664024,-6.010134324816863,37.389923548783024,2017-08-14 16:08:56.616000,2017-10-01 15:15:29.340000,airbnb15440678,entire_home,2,8,36,2,54
airbnb59d812068a46550354a9623b775,https://www.airbnb.es/rooms/26646541,-6.0101593765136805,37.38975814945781,2018-08-28 00:53:22.459000,2018-09-24 09:58:45.878000,airbnb131242973,entire_home,2,4,0,2,
airbnb59d812068a46550354a9623b776,https://www.airbnb.es/rooms/16281927,-6.009850006397197,37.389032652882506,2017-08-14 16:09:15.660000,2017-10-01 15:15:39.599000,airbnb60636480,entire_home,1,2,2,4,46
airbnb59d812068a46550354a9623b777,https://www.airbnb.es/rooms/22781050,-6.01,37.389,2018-05-05 02:36:40.504000,2018-05-31 19:13:39.889000,airbnb168301956,entire_home,2,4,3,2,72
airbnb59d812068a46550354a9623b778,https://www.airbnb.es/rooms/23972728,-6.01,37.389,2018-08-28 00:53:26.979000,2018-09-24 10:04:56.093000,airbnb9649853,entire_home,3,7,5,2,
airbnb59d812068a46550354a9623b779,https://www.airbnb.es/rooms/23678098,-6.0102109879428225,37.3894690273435,2018-05-05 02:36:40.504000,2018-09-24 09:59:19.391000,airbnb118796113,entire_home,3,6,4,2,
airbnb59d812068a46550354a9623b780,https://www.airbnb.es/rooms/7687081,-6.0104653934971735,37.38925619960289,2017-08-14 16:08:30.311000,2018-09-24 10:03:12.036000,airbnb9649853,entire_home,3,6,44,2,
airbnb59d812068a46550354a9623b781,https://www.airbnb.es/rooms/21486805,-6.010729116876325,37.38929312877917,2018-05-05 02:36:43.591000,2018-05-31 19:14:40.918000,airbnb156040078,entire_home,0,7,1,1,74
airbnb59d812068a46550354a9623b782,https://www.airbnb.es/rooms/23365994,-6.010468349706413,37.38965121651172,2018-05-05 02:36:40.504000,2018-09-24 09:54:27.480000,airbnb63793257,entire_home,2,5,2,2,
airbnb59d812068a46550354a9623b783,https://www.airbnb.es/rooms/22059925,-6.010401778241908,37.39028776895444,2018-08-28 00:53:24.860000,2018-09-24 10:00:30.901000,airbnb124297057,entire_home,3,6,1,2,
airbnb59d812068a46550354a9623b784,https://www.airbnb.es/rooms/17599474,-6.011456503170616,37.38939042022084,2017-08-14 16:08:56.616000,2017-10-01 15:15:51.249000,airbnb32956868,private_room,1,2,5,1,40
airbnb59d812068a46550354a9623b785,https://www.airbnb.es/rooms/11841535,-6.011045808841382,37.38940076346131,2017-08-14 16:09:11.235000,2017-10-01 15:15:57.071000,airbnb9228673,entire_home,1,4,11,3,70
airbnb59d812068a46550354a9623b786,https://www.airbnb.es/rooms/23101940,-6.011730068497548,37.388630470777855,2018-05-05 02:36:40.504000,2018-05-31 19:13:07.255000,airbnb2540244,private_room,1,2,10,1,42
airbnb59d812068a46550354a9623b787,https://www.airbnb.es/rooms/24953515,-6.012111456018139,37.38875998369832,2018-05-25 09:46:27.251000,2018-05-31 19:17:34.038000,airbnb188654749,entire_home,3,8,0,1,120
airbnb59d812068a46550354a9623b788,https://www.airbnb.es/rooms/6441665,-6.012282791291176,37.38839567801846,2017-08-14 16:08:52.387000,2018-05-31 19:15:08.816000,airbnb2540244,private_room,1,2,29,1,36
airbnb59d812068a46550354a9623b789,https://www.airbnb.es/rooms/18119343,-6.011477546717624,37.38808165200201,2017-08-14 16:08:52.387000,2017-10-01 15:16:09.543000,airbnb2475492,private_room,1,1,4,2,18
airbnb59d812068a46550354a9623b790,https://www.airbnb.es/rooms/13957668,-6.011238522725031,37.38786559165427,2017-08-14 16:08:43.736000,2018-05-31 19:15:39.975000,airbnb58992125,entire_home,3,5,27,3,82
airbnb59d812068a46550354a9623b791,https://www.airbnb.es/rooms/703547,-6.010506019968517,37.387910518666324,2017-08-14 16:09:19.968000,2017-10-01 15:16:22.972000,airbnb2562548,entire_home,2,4,43,1,70
airbnb59d812068a46550354a9623b792,https://www.airbnb.es/rooms/18681742,-6.0104904052850845,37.38800802623132,2017-08-14 16:09:11.235000,2018-05-31 19:16:34.088000,airbnb73307664,entire_home,2,4,0,2,84
airbnb59d812068a46550354a9623b793,https://www.airbnb.es/rooms/11615650,-6.009731810168974,37.38871511122468,2017-08-14 16:09:11.235000,2017-10-01 15:16:33.575000,airbnb60636480,entire_home,1,2,0,7,51
airbnb59d812068a46550354a9623b794,https://www.airbnb.es/rooms/6434542,-6.010258365885289,37.388172894472774,2017-08-14 16:08:47.920000,2017-10-01 15:16:39.383000,airbnb15440678,entire_home,2,6,18,2,54
airbnb59d812068a46550354a9623b795,https://www.airbnb.es/rooms/22142567,-6.01,37.388,2018-05-25 09:46:27.250000,2018-09-24 10:01:26.853000,airbnb161709323,entire_home,3,6,7,2,
airbnb59d812068a46550354a9623b796,https://www.airbnb.es/rooms/17907227,-6.009971815607776,37.38796844146901,2017-08-14 16:08:35.634000,2017-10-01 15:16:46.033000,airbnb15440678,entire_home,2,5,8,2,54
airbnb59d812068a46550354a9623b797,https://www.airbnb.es/rooms/2724488,-6.009980900756354,37.38795039202959,2017-08-14 16:08:43.736000,2018-09-24 10:29:22.769000,airbnb5160972,entire_home,2,5,167,2,
airbnb59d812068a46550354a9623b798,https://www.airbnb.es/rooms/18158294,-6.010151181317998,37.387125735218014,2017-08-14 16:08:30.311000,2018-05-31 19:14:16.086000,airbnb125231620,entire_home,2,3,39,1,66
airbnb59d812068a46550354a9623b799,https://www.airbnb.es/rooms/18665973,-6.010596756580155,37.38752568572342,2017-08-14 16:08:39.626000,2018-05-31 19:16:24.033000,airbnb73307664,entire_home,3,5,1,2,102
airbnb59d812068a46550354a9623b800,https://www.airbnb.es/rooms/751066,-6.010950523328356,37.385392330305486,2017-08-14 16:11:53.566000,2018-05-31 19:02:19.970000,airbnb3949377,entire_home,5,8,79,2,96
airbnb59d812068a46550354a9623b801,https://www.airbnb.es/rooms/10743368,-6.011,37.386,2017-08-14 16:11:58.157000,2018-09-24 10:15:45.086000,airbnb42561439,entire_home,2,4,35,2,
airbnb59d812068a46550354a9623b802,https://www.airbnb.es/rooms/1572519,-6.011416398707029,37.38588081328041,2017-08-14 16:11:53.566000,2018-05-31 19:02:32.297000,airbnb8359913,entire_home,3,6,30,2,90
airbnb59d812068a46550354a9623b803,https://www.airbnb.es/rooms/17979937,-6.0113259032058695,37.385742400793056,2017-08-14 16:11:53.566000,2018-05-31 19:05:17.390000,airbnb45020850,entire_home,3,6,10,2,96
airbnb59d812068a46550354a9623b804,https://www.airbnb.es/rooms/17776374,-6.012272584509488,37.385545766468496,2017-08-14 16:11:53.566000,2018-05-31 19:01:28.919000,airbnb4078372,entire_home,0,5,8,2,78
airbnb59d812068a46550354a9623b805,https://www.airbnb.es/rooms/21223568,-6.012343232178898,37.38661779711296,2018-05-05 02:36:40.504000,2018-05-07 20:35:07.537000,airbnb153358340,private_room,1,2,60,1,23
airbnb59d812068a46550354a9623b806,https://www.airbnb.es/rooms/2434178,-6.0116760635045745,37.386711619581085,2017-08-14 16:09:06.952000,2018-05-31 19:14:53.178000,airbnb6802973,private_room,1,2,31,1,36
airbnb59d812068a46550354a9623b807,https://www.airbnb.es/rooms/3732783,-6.011556561818649,37.38695075545389,2017-08-14 16:09:15.660000,2018-05-31 19:17:14.534000,airbnb19079871,private_room,0,1,2,1,30
airbnb59d812068a46550354a9623b808,https://www.airbnb.es/rooms/21594584,-6.012882814059627,37.38720891695387,2018-05-05 02:36:43.591000,2018-05-31 19:13:36.809000,airbnb8348583,entire_home,2,3,34,2,68
airbnb59d812068a46550354a9623b809,https://www.airbnb.es/rooms/24374915,-6.013286478663461,37.38728336939774,2018-05-25 09:46:18.991000,2018-05-31 19:14:38.147000,airbnb183954082,shared_room,1,2,0,1,48
airbnb59d812068a46550354a9623b810,https://www.airbnb.es/rooms/4569549,-6.0125860463507905,37.38598590466485,2017-08-14 16:11:53.566000,2018-05-31 19:01:35.246000,airbnb23523246,entire_home,3,5,36,2,77
airbnb59d812068a46550354a9623b811,https://www.airbnb.es/rooms/23910647,-6.012477348525538,37.385483306297544,2018-05-25 09:45:42.250000,2018-05-31 19:03:31.756000,airbnb29091088,entire_home,2,3,3,1,84
airbnb59d812068a46550354a9623b812,https://www.airbnb.es/rooms/7239763,-6.013708638145893,37.38563260972234,2017-08-14 16:11:58.157000,2017-09-05 11:01:29.944000,airbnb37905532,entire_home,3,4,4,5,23
airbnb59d812068a46550354a9623b813,https://www.airbnb.es/rooms/23271653,-6.013780779817808,37.387608533262075,2018-05-05 02:36:40.504000,2018-05-31 19:14:09.260000,airbnb32894906,entire_home,3,5,10,2,60
airbnb59d812068a46550354a9623b814,https://www.airbnb.es/rooms/2382843,-6.012790525984077,37.38864614567964,2017-08-14 16:09:06.952000,2017-10-01 15:18:17.024000,airbnb6802973,private_room,1,2,30,1,30
airbnb59d812068a46550354a9623b815,https://www.airbnb.es/rooms/8765760,-6.00793047246402,37.39050457360302,2017-08-14 16:09:19.968000,2017-10-01 15:18:22.293000,airbnb1586578,private_room,1,1,0,1,25
