id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
airbnb59d812058a46550354a962322871,https://www.airbnb.es/rooms/19260767,-5.994076470489366,37.39102189164104,2017-08-14 16:23:42.279000,2018-09-25 01:01:33.804000,airbnb134864103,entire_home,0,4,3,2,
airbnb59d812058a46550354a962322872,https://www.airbnb.es/rooms/730950,-5.994066827428216,37.39051481958679,2017-08-14 16:23:42.279000,2018-09-25 03:11:51.436000,airbnb3802491,entire_home,2,4,229,1,
airbnb59d812058a46550354a962322873,https://www.airbnb.es/rooms/19865245,-5.994101150356955,37.39071302428687,2017-08-14 16:23:51.294000,2017-09-05 07:39:14.185000,airbnb140516982,private_room,2,4,0,1,75
airbnb59d812058a46550354a962322874,https://www.airbnb.es/rooms/8611830,-5.993928288001691,37.390648863686486,2017-08-14 16:24:03.665000,2018-09-25 02:06:57.123000,airbnb45301885,entire_home,0,4,13,2,
airbnb59d812058a46550354a962322875,https://www.airbnb.es/rooms/21483847,-5.993893398779259,37.389979984051145,2018-05-25 15:14:58.556000,2018-09-25 02:55:25.361000,airbnb156040078,entire_home,3,6,1,1,
airbnb59d812058a46550354a962322876,https://www.airbnb.es/rooms/804296,-5.9941327147143895,37.390029807959095,2017-08-14 16:22:44.870000,2018-09-25 01:48:56.554000,airbnb4233183,entire_home,0,4,77,1,
airbnb59d812058a46550354a962322877,https://www.airbnb.es/rooms/8592428,-5.994218308964172,37.39001178735573,2017-08-14 16:22:49.170000,2018-06-02 20:57:23.869000,airbnb45215886,entire_home,3,5,1,2,120
airbnb59d812058a46550354a962322878,https://www.airbnb.es/rooms/22631536,-5.99420519096539,37.38995380645283,2018-05-25 15:14:58.557000,2018-09-25 01:50:40.501000,airbnb166621652,entire_home,2,4,1,2,
airbnb59d812058a46550354a962322879,https://www.airbnb.es/rooms/15442299,-5.994731498284151,37.39024875240041,2017-08-14 16:22:36.289000,2018-06-01 22:29:58.440000,airbnb51048225,entire_home,0,4,85,2,72
airbnb59d812058a46550354a962322880,https://www.airbnb.es/rooms/14742307,-5.994706751674703,37.390150766346885,2017-08-14 16:22:40.564000,2018-06-01 22:31:36.257000,airbnb3173171,entire_home,1,4,131,2,84
airbnb59d812058a46550354a962322881,https://www.airbnb.es/rooms/9024708,-5.994753451199028,37.39001520741398,2017-08-14 16:22:49.170000,2018-06-01 22:38:40.644000,airbnb3566146,entire_home,0,6,1,3,334
airbnb59d812058a46550354a962322882,https://www.airbnb.es/rooms/1901168,-5.995,37.39,2017-08-14 16:23:42.279000,2018-06-02 20:35:36.395000,airbnb1428269,entire_home,2,4,46,1,108
airbnb59d812058a46550354a962322883,https://www.airbnb.es/rooms/273981,-5.995,37.39,2017-08-14 16:23:51.294000,2018-06-02 20:36:16.368000,airbnb1428269,entire_home,3,6,84,1,138
airbnb59d812058a46550354a962322884,https://www.airbnb.es/rooms/25064197,-5.995,37.39,2018-05-25 15:08:29.236000,2018-06-02 20:36:07.666000,airbnb56838814,entire_home,3,6,0,3,174
airbnb59d812058a46550354a962322885,https://www.airbnb.es/rooms/24097524,-5.995044298697038,37.39044430559502,2018-05-25 15:08:31.951000,2018-06-02 20:36:55.200000,airbnb95896387,entire_home,3,6,0,2,118
airbnb59d812058a46550354a962322886,https://www.airbnb.es/rooms/16777910,-5.995110891146391,37.390622963558975,2017-08-14 16:23:59.618000,2018-06-02 20:36:04.440000,airbnb95896387,entire_home,4,8,15,2,150
airbnb59d812058a46550354a962322887,https://www.airbnb.es/rooms/8591846,-5.994590073846813,37.39053478592132,2017-08-14 16:24:03.665000,2018-06-02 20:37:16.642000,airbnb45215886,entire_home,3,5,2,2,120
airbnb59d812058a46550354a962322888,https://www.airbnb.es/rooms/14846913,-5.994629105962581,37.39059200679884,2017-08-14 16:23:51.294000,2018-06-02 20:37:01.136000,airbnb55238468,entire_home,0,4,6,2,129
airbnb59d812058a46550354a962322889,https://www.airbnb.es/rooms/15901135,-5.994704422672752,37.39103097680922,2017-08-14 16:23:51.294000,2018-06-02 20:36:44.460000,airbnb56437167,entire_home,3,6,3,2,107
airbnb59d812058a46550354a962322890,https://www.airbnb.es/rooms/18158216,-5.994926092378456,37.3907752875452,2017-08-14 16:23:38.004000,2017-10-01 11:50:38.599000,airbnb125230171,entire_home,2,5,14,1,96
airbnb59d812058a46550354a962322891,https://www.airbnb.es/rooms/21344331,-5.995,37.391,2018-05-05 18:06:41.185000,2018-09-25 01:05:12.922000,airbnb138920124,entire_home,2,4,4,2,
airbnb59d812058a46550354a962322892,https://www.airbnb.es/rooms/1011313,-5.9954109341421455,37.39103485891043,2017-08-14 16:23:46.267000,2018-06-02 20:35:42.399000,airbnb3767896,entire_home,0,3,3,7,82
airbnb59d812058a46550354a962322893,https://www.airbnb.es/rooms/1070489,-5.995395230330317,37.390872414080654,2017-08-14 16:23:42.279000,2018-06-02 20:35:07.427000,airbnb5889301,private_room,2,2,58,1,36
airbnb59d812058a46550354a962322894,https://www.airbnb.es/rooms/13635752,-5.995174059907147,37.39083317585435,2017-08-14 16:23:46.267000,2017-10-01 11:51:03.788000,airbnb79058418,entire_home,2,4,0,3,100
airbnb59d812058a46550354a962322895,https://www.airbnb.es/rooms/17039118,-5.995206507325105,37.39044762672097,2017-08-14 16:23:42.279000,2017-10-01 11:51:09.319000,airbnb82605187,entire_home,2,4,3,2,90
airbnb59d812058a46550354a962322896,https://www.airbnb.es/rooms/982057,-5.995359947732003,37.39043002090683,2017-08-14 16:23:38.004000,2018-06-01 22:30:04.720000,airbnb3173171,entire_home,0,3,288,2,60
airbnb59d812058a46550354a962322897,https://www.airbnb.es/rooms/15127813,-5.9957782528480745,37.390568692414625,2017-08-14 16:23:59.618000,2018-09-25 02:28:21.174000,airbnb95896387,entire_home,3,6,10,2,
airbnb59d812058a46550354a962322898,https://www.airbnb.es/rooms/20044920,-5.995938125063018,37.39102195876472,2017-08-14 16:23:55.389000,2017-10-01 11:51:26.254000,airbnb137632950,shared_room,1,4,0,1,15
airbnb59d812058a46550354a962322899,https://www.airbnb.es/rooms/19795100,-5.995902012369397,37.39095404054322,2017-08-14 16:23:38.004000,2018-09-25 02:30:08.240000,airbnb137632950,private_room,0,1,2,1,
airbnb59d812058a46550354a962322900,https://www.airbnb.es/rooms/12921513,-5.9960622617139885,37.39093241839254,2017-08-14 16:23:42.279000,2018-09-25 02:28:52.597000,airbnb67479902,entire_home,3,5,36,2,
airbnb59d812058a46550354a962322901,https://www.airbnb.es/rooms/15278503,-5.9962363431027095,37.390876165833085,2017-08-14 16:23:38.004000,2018-09-25 02:28:15.040000,airbnb5889301,private_room,1,1,9,1,
airbnb59d812058a46550354a962322902,https://www.airbnb.es/rooms/24149679,-5.9963661671116695,37.390934491628684,2018-05-05 18:00:53.960000,2018-09-25 02:29:08.210000,airbnb177483494,entire_home,2,4,0,1,
airbnb59d812058a46550354a962322903,https://www.airbnb.es/rooms/20192806,-5.996289207153631,37.39082398134466,2017-08-14 16:23:38.004000,2017-09-05 07:41:38.151000,airbnb92456875,private_room,1,2,1,4,24
airbnb59d812058a46550354a962322904,https://www.airbnb.es/rooms/7250883,-5.996192761757509,37.39078750532915,2017-08-14 16:24:03.665000,2018-09-25 02:31:53.731000,airbnb25423954,entire_home,1,2,4,1,
airbnb59d812058a46550354a962322905,https://www.airbnb.es/rooms/18173859,-5.996218692422933,37.39037668795601,2017-08-14 16:23:59.618000,2018-06-01 22:38:21.263000,airbnb63098625,entire_home,3,6,1,2,144
airbnb59d812058a46550354a962322906,https://www.airbnb.es/rooms/23051175,-5.995969595155383,37.39040757330877,2018-05-07 11:53:27.664000,2018-06-01 22:36:55.092000,airbnb82605187,entire_home,0,4,1,2,129
airbnb59d812058a46550354a962322907,https://www.airbnb.es/rooms/23051184,-5.996004733337742,37.390272198001306,2018-05-07 11:53:27.664000,2018-06-01 22:37:34.638000,airbnb82605187,entire_home,0,4,0,2,129
airbnb59d812058a46550354a962322908,https://www.airbnb.es/rooms/9600227,-5.996,37.39,2017-08-14 16:24:11.114000,2018-06-02 20:34:57.937000,airbnb21539905,entire_home,2,2,210,2,60
airbnb59d812058a46550354a962322909,https://www.airbnb.es/rooms/23756429,-5.996,37.39,2018-05-25 15:08:29.236000,2018-06-02 20:36:20.096000,airbnb178183855,entire_home,2,3,0,2,72
airbnb59d812058a46550354a962322910,https://www.airbnb.es/rooms/18632840,-5.995554278106531,37.38977392469443,2017-08-14 16:22:40.564000,2017-10-01 11:52:03.438000,airbnb129452270,entire_home,0,4,0,1,70
airbnb59d812058a46550354a962322911,https://www.airbnb.es/rooms/11910435,-5.995568726338293,37.38999391184633,2017-08-14 16:22:44.870000,2018-06-01 22:36:03.882000,airbnb63540672,entire_home,4,10,40,2,301
airbnb59d812058a46550354a962322912,https://www.airbnb.es/rooms/20717395,-5.995541792862884,37.390073463586674,2018-05-25 13:14:11.936000,2018-06-01 22:33:30.840000,airbnb115669804,entire_home,4,8,39,2,120
airbnb59d812058a46550354a962322913,https://www.airbnb.es/rooms/581059,-5.995378486959437,37.39017367117877,2017-08-14 16:22:36.289000,2018-06-01 22:33:17.328000,airbnb2859478,entire_home,0,4,224,2,72
airbnb59d812058a46550354a962322914,https://www.airbnb.es/rooms/15479525,-5.9953819397353385,37.39030442449299,2017-08-14 16:23:46.267000,2018-06-01 22:34:58.477000,airbnb99370256,entire_home,3,10,42,2,313
airbnb59d812058a46550354a962322915,https://www.airbnb.es/rooms/18678140,-5.995318607220513,37.389212713939614,2017-08-14 16:22:36.289000,2018-06-01 22:28:04.828000,airbnb93992717,entire_home,2,4,37,2,71
airbnb59d812058a46550354a962322916,https://www.airbnb.es/rooms/14989548,-5.995492803008237,37.38915851389188,2017-08-14 16:22:36.289000,2018-06-01 22:30:14.454000,airbnb47648584,entire_home,2,2,80,2,108
airbnb59d812058a46550354a962322917,https://www.airbnb.es/rooms/15994336,-5.995629046545854,37.389123705134836,2017-08-14 16:22:44.870000,2018-06-01 22:29:15.877000,airbnb99370256,entire_home,4,10,50,2,301
airbnb59d812058a46550354a962322918,https://www.airbnb.es/rooms/13917691,-5.995669561239106,37.38922581189467,2017-08-14 16:22:40.564000,2017-10-01 11:53:34.548000,airbnb82605187,entire_home,1,4,8,2,90
airbnb59d812058a46550354a962322919,https://www.airbnb.es/rooms/4800764,-5.995670462095499,37.38920439640006,2017-08-14 16:22:49.169000,2018-06-01 22:36:22.459000,airbnb24279312,entire_home,0,4,25,2,199
airbnb59d812058a46550354a962322920,https://www.airbnb.es/rooms/4293362,-5.996118169210765,37.38956539532588,2017-08-14 16:22:44.870000,2018-06-01 22:35:55.034000,airbnb22288280,entire_home,0,3,39,2,60
airbnb59d812058a46550354a962322921,https://www.airbnb.es/rooms/17822695,-5.996403300871909,37.38963149080722,2017-08-14 16:22:36.289000,2018-06-01 22:29:41.711000,airbnb11263265,entire_home,2,4,57,2,78
airbnb59d812058a46550354a962322922,https://www.airbnb.es/rooms/24333032,-5.996444541229996,37.38937059281309,2018-05-25 13:14:24.316000,2018-06-01 22:37:07.145000,airbnb183573512,entire_home,2,4,0,2,155
airbnb59d812058a46550354a962322923,https://www.airbnb.es/rooms/17792566,-5.996321501071518,37.38942796496755,2017-08-14 16:22:36.289000,2017-09-05 07:43:03.353000,airbnb15779574,entire_home,1,3,28,2,60
airbnb59d812058a46550354a962322924,https://www.airbnb.es/rooms/14396807,-5.996433688697987,37.38934308848468,2017-08-14 16:22:36.289000,2018-06-01 22:28:57.271000,airbnb41368992,entire_home,2,4,62,2,66
airbnb59d812058a46550354a962322925,https://www.airbnb.es/rooms/18636580,-5.995861597419535,37.389036591272976,2017-08-14 16:22:36.289000,2017-10-01 11:54:07.972000,airbnb104927234,private_room,8,16,7,2,28
airbnb59d812058a46550354a962322926,https://www.airbnb.es/rooms/1958350,-5.996048364829992,37.38898198646247,2018-05-25 13:14:32.297000,2018-06-01 22:40:08.832000,airbnb10120339,entire_home,0,4,7,1,96
airbnb59d812058a46550354a962322927,https://www.airbnb.es/rooms/7418386,-5.996,37.389,2017-08-14 16:22:44.870000,2018-06-01 22:33:34.132000,airbnb15440678,entire_home,4,8,54,3,217
airbnb59d812058a46550354a962322928,https://www.airbnb.es/rooms/18809369,-5.996,37.389,2017-08-14 16:21:29.643000,2018-06-01 22:28:17.850000,airbnb57717385,entire_home,2,4,44,2,120
airbnb59d812058a46550354a962322929,https://www.airbnb.es/rooms/18048821,-5.996245175006862,37.388970322758766,2017-08-14 16:21:29.643000,2018-06-01 22:30:27.869000,airbnb114160197,entire_home,0,4,20,2,105
airbnb59d812058a46550354a962322930,https://www.airbnb.es/rooms/18297164,-5.996426310816876,37.388602981292834,2017-08-14 16:21:29.643000,2017-09-05 07:43:20.782000,airbnb126547992,entire_home,0,2,13,2,40
airbnb59d812058a46550354a962322931,https://www.airbnb.es/rooms/22802649,-5.995995401114227,37.3884287220781,2018-05-25 13:14:06.042000,2018-06-01 22:31:49.653000,airbnb168356229,entire_home,2,4,5,2,108
airbnb59d812058a46550354a962322932,https://www.airbnb.es/rooms/20029342,-5.9957139856314585,37.38864724789792,2017-08-14 16:21:33.722000,2017-10-01 11:54:17.855000,airbnb104927234,private_room,7,14,3,2,28
airbnb59d812058a46550354a962322933,https://www.airbnb.es/rooms/18684897,-5.995721096804654,37.38900189316793,2017-08-14 16:22:40.564000,2018-06-01 22:27:44.615000,airbnb93992717,entire_home,2,4,40,2,95
airbnb59d812058a46550354a962322934,https://www.airbnb.es/rooms/19760679,-5.995504128493953,37.38898858440636,2017-08-14 16:21:42.607000,2017-10-01 11:54:29.242000,airbnb104927234,private_room,8,16,2,2,28
airbnb59d812058a46550354a962322935,https://www.airbnb.es/rooms/23051179,-5.995488831667176,37.38882343477969,2018-05-25 13:14:17.283000,2018-06-01 22:34:55.434000,airbnb82605187,entire_home,0,4,0,2,129
airbnb59d812058a46550354a962322936,https://www.airbnb.es/rooms/17676727,-5.995491076048019,37.3887937488771,2017-08-14 16:21:29.643000,2018-06-01 22:28:37.437000,airbnb120356998,entire_home,1,4,57,1,72
airbnb59d812058a46550354a962322937,https://www.airbnb.es/rooms/11524742,-5.995318930961734,37.3887526159934,2017-08-14 16:21:37.846000,2018-06-01 22:32:02.941000,airbnb60763127,entire_home,4,5,123,2,168
airbnb59d812058a46550354a962322938,https://www.airbnb.es/rooms/19676713,-5.995304525647337,37.38860667688723,2017-08-14 16:21:47.255000,2017-10-01 11:54:47.276000,airbnb104927234,private_room,8,16,5,2,28
airbnb59d812058a46550354a962322939,https://www.airbnb.es/rooms/10700134,-5.99527555743746,37.388495814011726,2017-08-14 16:21:33.722000,2018-06-01 22:30:24.706000,airbnb51335670,entire_home,3,5,163,2,78
airbnb59d812058a46550354a962322940,https://www.airbnb.es/rooms/17034201,-5.995083600574897,37.388995531623294,2017-08-14 16:22:49.170000,2017-10-01 11:55:04.597000,airbnb82605187,entire_home,1,4,0,2,80
airbnb59d812058a46550354a962322941,https://www.airbnb.es/rooms/9124881,-5.995,37.389,2017-08-14 16:21:42.607000,2018-09-25 02:53:07.769000,airbnb9326864,entire_home,3,5,168,2,
airbnb59d812058a46550354a962322942,https://www.airbnb.es/rooms/23913690,-5.995069660433737,37.389332018933,2018-05-25 13:13:44.666000,2018-06-01 22:30:01.524000,airbnb179744026,entire_home,2,4,8,2,96
airbnb59d812058a46550354a962322943,https://www.airbnb.es/rooms/7522820,-5.994799526975828,37.38944337384262,2017-08-14 16:22:49.170000,2018-06-01 22:40:17.602000,airbnb4146047,private_room,1,2,1,2,48
airbnb59d812058a46550354a962322944,https://www.airbnb.es/rooms/12788754,-5.9944128091617035,37.38925018539172,2017-08-14 16:22:44.870000,2018-06-01 22:38:05.203000,airbnb63843735,entire_home,2,4,8,1,105
airbnb59d812058a46550354a962322945,https://www.airbnb.es/rooms/24113369,-5.994251137106176,37.389315420573155,2018-05-25 13:14:20.635000,2018-06-01 22:36:19.184000,airbnb95896387,entire_home,2,4,0,2,131
airbnb59d812058a46550354a962322946,https://www.airbnb.es/rooms/22432641,-5.994494254287697,37.3894774045521,2018-05-25 13:14:20.635000,2018-06-01 22:36:31.567000,airbnb164303953,entire_home,3,6,2,1,96
airbnb59d812058a46550354a962322947,https://www.airbnb.es/rooms/13290413,-5.993951741353151,37.38916196746716,2017-08-14 16:22:44.870000,2018-09-25 00:46:54.872000,airbnb74987889,entire_home,2,4,26,2,
airbnb59d812058a46550354a962322948,https://www.airbnb.es/rooms/20229546,-5.993893810499406,37.38931576748928,2018-05-25 15:14:19.832000,2018-09-25 00:46:29.497000,airbnb98817487,entire_home,2,2,47,2,
airbnb59d812058a46550354a962322949,https://www.airbnb.es/rooms/16855902,-5.993848473099998,37.388871931998224,2017-08-14 16:21:33.722000,2018-09-25 00:46:13.708000,airbnb7222663,entire_home,2,3,108,2,
airbnb59d812058a46550354a962322950,https://www.airbnb.es/rooms/8453612,-5.994,37.389,2017-08-14 16:23:09.129000,2018-09-25 02:56:37.899000,airbnb43465175,entire_home,2,4,53,2,
airbnb59d812058a46550354a962322951,https://www.airbnb.es/rooms/1564014,-5.994324988152657,37.38888363686743,2017-08-14 16:21:29.643000,2018-06-01 22:30:42.816000,airbnb8294853,entire_home,0,3,298,1,70
airbnb59d812058a46550354a962322952,https://www.airbnb.es/rooms/17714757,-5.994240324491767,37.388859365715454,2017-08-14 16:21:37.846000,2018-09-25 00:46:40.458000,airbnb51048225,entire_home,1,4,51,2,
airbnb59d812058a46550354a962322953,https://www.airbnb.es/rooms/6296303,-5.994244195685167,37.38872124558811,2017-08-14 16:21:37.846000,2018-06-01 22:36:49.654000,airbnb32737954,entire_home,3,5,118,2,142
airbnb59d812058a46550354a962322954,https://www.airbnb.es/rooms/17843306,-5.994326905519807,37.388753219687246,2017-08-14 16:21:37.846000,2017-10-01 11:56:04.219000,airbnb122055978,entire_home,3,6,7,2,116
airbnb59d812058a46550354a962322955,https://www.airbnb.es/rooms/12694304,-5.994048989232694,37.38860812263257,2017-08-14 16:21:47.255000,2018-09-25 00:47:26.281000,airbnb63843735,entire_home,1,4,0,1,
airbnb59d812058a46550354a962322956,https://www.airbnb.es/rooms/727381,-5.994066292397345,37.38815243243244,2017-08-14 16:21:42.607000,2018-09-25 01:44:33.623000,airbnb3767896,entire_home,0,6,21,2,
airbnb59d812058a46550354a962322957,https://www.airbnb.es/rooms/120619,-5.99399301234342,37.38814321605072,2017-08-14 16:21:33.722000,2018-09-25 02:51:21.421000,airbnb606762,private_room,0,2,566,1,
airbnb59d812058a46550354a962322958,https://www.airbnb.es/rooms/18130731,-5.993976162266021,37.38799947765088,2017-08-14 16:21:42.607000,2018-09-25 01:44:11.351000,airbnb3451296,entire_home,2,4,0,2,
airbnb59d812058a46550354a962322959,https://www.airbnb.es/rooms/15856826,-5.993972852646747,37.38790179942211,2017-08-14 16:21:42.607000,2018-09-25 02:54:01.479000,airbnb86760734,entire_home,3,6,36,2,
airbnb59d812058a46550354a962322960,https://www.airbnb.es/rooms/9312246,-5.994135270519227,37.38794848145197,2017-08-14 16:21:42.607000,2017-09-05 07:45:56.986000,airbnb36422209,entire_home,1,2,0,1,225
airbnb59d812058a46550354a962322961,https://www.airbnb.es/rooms/16568303,-5.994,37.388,2017-08-14 16:21:37.846000,2018-09-25 02:55:02.996000,airbnb43465175,entire_home,3,6,18,2,
airbnb59d812058a46550354a962322962,https://www.airbnb.es/rooms/16922240,-5.994363337806445,37.38806123850316,2017-08-14 16:21:37.846000,2018-06-01 22:34:50.055000,airbnb860055,entire_home,3,6,55,3,144
airbnb59d812058a46550354a962322963,https://www.airbnb.es/rooms/22762152,-5.994470368764436,37.38813608363495,2018-05-25 13:14:29.587000,2018-06-01 22:39:06.664000,airbnb68239341,private_room,1,2,1,2,72
airbnb59d812058a46550354a962322964,https://www.airbnb.es/rooms/653729,-5.994715501502049,37.38831082215942,2017-08-14 16:21:47.255000,2017-10-01 11:57:06.534000,airbnb3258098,entire_home,0,4,2,2,80
airbnb59d812058a46550354a962322965,https://www.airbnb.es/rooms/9487571,-5.995,37.388,2017-08-14 16:21:29.643000,2018-06-01 22:32:27.155000,airbnb1450295,entire_home,1,3,107,2,59
airbnb59d812058a46550354a962322966,https://www.airbnb.es/rooms/16130833,-5.994616464735933,37.38810512917974,2017-08-14 16:21:33.722000,2018-09-22 22:14:16.885000,airbnb46639787,entire_home,1,4,55,1,
airbnb59d812058a46550354a962322967,https://www.airbnb.es/rooms/22992445,-5.9948101963744636,37.38754513754386,2018-05-25 13:14:26.966000,2018-06-01 22:38:26.976000,airbnb3258098,entire_home,1,4,0,1,108
airbnb59d812058a46550354a962322968,https://www.airbnb.es/rooms/5611888,-5.994842581693889,37.387526661842884,2017-08-14 16:20:36.774000,2018-06-01 22:37:10.437000,airbnb28674705,entire_home,2,4,36,2,126
airbnb59d812058a46550354a962322969,https://www.airbnb.es/rooms/17605773,-5.995021562412216,37.387107382968374,2017-08-14 16:20:32.575000,2018-09-22 22:14:23.439000,airbnb62238333,entire_home,2,3,62,2,
airbnb59d812058a46550354a962322970,https://www.airbnb.es/rooms/16316883,-5.994762538421032,37.38731955366672,2017-08-14 16:20:41.183000,2017-10-01 11:57:40.968000,airbnb105663597,entire_home,1,2,0,1,59
airbnb59d812058a46550354a962322971,https://www.airbnb.es/rooms/24865473,-5.9945488960684115,37.387364207833315,2018-05-25 13:13:41.924000,2018-06-01 22:29:03.095000,airbnb27379114,entire_home,2,4,0,2,108
airbnb59d812058a46550354a962322972,https://www.airbnb.es/rooms/22649602,-5.99446202853852,37.387175339143,2018-05-25 13:14:29.586000,2018-06-01 22:38:30.075000,airbnb159558182,entire_home,1,4,1,1,149
airbnb59d812058a46550354a962322973,https://www.airbnb.es/rooms/8981886,-5.994334302755706,37.38773245194268,2017-08-14 16:21:42.607000,2018-06-01 22:37:04.516000,airbnb46639787,entire_home,3,6,1,1,282
airbnb59d812058a46550354a962322974,https://www.airbnb.es/rooms/19189101,-5.994,37.387,2017-08-14 16:20:28.482000,2018-06-01 22:31:10.373000,airbnb104080643,entire_home,1,2,69,2,144
airbnb59d812058a46550354a962322975,https://www.airbnb.es/rooms/2377375,-5.994,37.387,2017-08-14 16:13:20.907000,2018-09-22 02:08:25.914000,airbnb12145126,entire_home,2,4,291,3,
airbnb59d812058a46550354a962322976,https://www.airbnb.es/rooms/2711219,-5.994,37.387,2017-08-14 16:13:24.977000,2018-09-25 01:44:03.820000,airbnb1450295,entire_home,2,4,241,2,
airbnb59d812058a46550354a962322977,https://www.airbnb.es/rooms/632204,-5.994,37.387,2017-08-14 16:21:01.166000,2018-09-25 02:51:53.205000,airbnb1450295,entire_home,1,4,388,2,
airbnb59d812058a46550354a962322978,https://www.airbnb.es/rooms/23357596,-5.994,37.387,2018-05-05 18:03:25.007000,2018-09-25 00:45:04.189000,airbnb104080643,entire_home,2,5,28,2,
airbnb59d812058a46550354a962322979,https://www.airbnb.es/rooms/23334247,-5.994,37.387,2018-05-25 13:11:29.481000,2018-09-22 02:43:05.522000,airbnb104080643,entire_home,1,2,28,2,
airbnb59d812058a46550354a962322980,https://www.airbnb.es/rooms/23982901,-5.994265856075354,37.38700498471667,2018-05-25 13:14:09.277000,2018-06-01 22:32:30.160000,airbnb177513717,entire_home,2,4,6,2,95
airbnb59d812058a46550354a962322981,https://www.airbnb.es/rooms/905485,-5.9944398821581615,37.3868510878565,2017-08-14 16:20:41.183000,2018-06-01 22:40:02.882000,airbnb4700201,entire_home,0,4,0,4,120
airbnb59d812058a46550354a962322982,https://www.airbnb.es/rooms/903523,-5.994194476588374,37.38693422054543,2017-08-14 16:20:45.294000,2018-09-25 01:43:19.123000,airbnb4700201,entire_home,0,4,2,4,
airbnb59d812058a46550354a962322983,https://www.airbnb.es/rooms/24019300,-5.994225424524632,37.38674110499922,2018-05-05 18:02:56.114000,2018-09-25 01:42:39.953000,airbnb177513717,entire_home,3,6,6,2,
airbnb59d812058a46550354a962322984,https://www.airbnb.es/rooms/23522646,-5.9942858939304635,37.38668265559263,2018-05-25 13:14:32.296000,2018-06-01 22:39:40.085000,airbnb175708183,entire_home,1,4,0,2,180
airbnb59d812058a46550354a962322985,https://www.airbnb.es/rooms/3717927,-5.994483553725287,37.3866360647519,2017-08-14 16:20:41.183000,2018-06-01 22:36:58.317000,airbnb860055,entire_home,3,5,63,3,144
airbnb59d812058a46550354a962322986,https://www.airbnb.es/rooms/13602648,-5.994160973630735,37.38665597794348,2017-08-14 16:20:28.482000,2018-09-25 01:41:31.060000,airbnb35010761,entire_home,3,5,51,1,
airbnb59d812058a46550354a962322987,https://www.airbnb.es/rooms/28003891,-5.994138292135526,37.386792430530505,2018-08-28 03:19:39.456000,2018-09-25 01:43:11.371000,airbnb46639787,entire_home,0,2,0,1,
airbnb59d812058a46550354a962322988,https://www.airbnb.es/rooms/10495338,-5.993863710326732,37.38632805563522,2017-08-14 16:20:28.482000,2018-09-22 02:38:15.658000,airbnb54100198,entire_home,2,4,205,1,
airbnb59d812058a46550354a962322989,https://www.airbnb.es/rooms/1582326,-5.994113519837299,37.38615905812107,2017-08-14 16:13:29.209000,2018-09-22 02:40:04.388000,airbnb8364520,entire_home,0,8,175,3,
airbnb59d812058a46550354a962322990,https://www.airbnb.es/rooms/14379197,-5.994016692336667,37.385852915155205,2017-08-14 16:13:50.421000,2018-09-22 01:40:39.284000,airbnb9228673,entire_home,5,8,44,3,
airbnb59d812058a46550354a962322991,https://www.airbnb.es/rooms/14082955,-5.994,37.386,2017-08-14 16:20:32.575000,2018-09-22 02:07:30.814000,airbnb57717385,entire_home,1,2,129,2,
airbnb59d812058a46550354a962322992,https://www.airbnb.es/rooms/17970701,-5.994,37.386,2017-08-14 16:13:54.804000,2018-09-22 02:45:48.345000,airbnb104080643,entire_home,4,8,94,2,
airbnb59d812058a46550354a962322993,https://www.airbnb.es/rooms/4134733,-5.994,37.386,2017-08-14 16:21:09.449000,2018-09-25 01:41:14.224000,airbnb21449872,entire_home,2,5,327,2,
airbnb59d812058a46550354a962322994,https://www.airbnb.es/rooms/16863781,-5.994,37.386,2017-08-14 16:21:18.187000,2018-05-08 14:01:41.814000,airbnb15819228,entire_home,2,4,3,3,163
airbnb59d812058a46550354a962322995,https://www.airbnb.es/rooms/24052959,-5.994243846459814,37.386104676511685,2018-05-25 13:11:00.059000,2018-09-22 03:15:54.812000,airbnb134864103,entire_home,3,6,5,2,
airbnb59d812058a46550354a962322996,https://www.airbnb.es/rooms/24445886,-5.994529432732838,37.386177377787156,2018-05-25 13:11:00.058000,2018-09-22 03:13:17.852000,airbnb670391,entire_home,3,5,12,3,
airbnb59d812058a46550354a962322997,https://www.airbnb.es/rooms/21522490,-5.994787663819598,37.385875715908774,2018-05-25 13:10:50.913000,2018-06-01 22:04:47.441000,airbnb3566146,entire_home,0,2,0,3,149
airbnb59d812058a46550354a962322998,https://www.airbnb.es/rooms/9055075,-5.994804875798207,37.38602433916745,2017-08-14 16:13:29.209000,2017-09-05 07:48:11.516000,airbnb3566146,entire_home,2,3,9,3,185
airbnb59d812058a46550354a962322999,https://www.airbnb.es/rooms/28003751,-5.994843944444271,37.38593008388336,2018-08-27 05:03:17.518000,2018-09-22 03:16:15.476000,airbnb46639787,entire_home,3,6,0,1,
airbnb59d812058a46550354a962323000,https://www.airbnb.es/rooms/8396957,-5.994826422161451,37.38592251363695,2017-08-14 16:13:50.421000,2017-10-01 11:59:05.036000,airbnb15819228,entire_home,2,7,11,3,166
airbnb59d812058a46550354a962323001,https://www.airbnb.es/rooms/25419829,-5.995069105937008,37.38579983019615,2018-08-27 05:03:08.986000,2018-09-22 03:13:43.842000,airbnb9023860,private_room,1,2,3,1,
